,Name,src,target
991,991,"
You have applied for the job as finance assistent. what makes you a good fit?
I am good at reading pictures and I am detail oriented. I always deliver on time.",I see. can you give an example of a situation where it was difficult to do so?
992,992,"
You have applied for the job as finance assistent. what makes you a good fit?
I can read pictures well and am detail-oriented. I always deliver on time.",I see. can you give an example of a situation where it was difficult to do so?
993,993,"
You have applied for the job as finance assistent. what makes you a good fit?
I am good at reading images and I am detail-oriented. I always deliver on time.",I see. can you give an example of a situation where it was difficult to do so?
994,994,"
You have applied for the job as finance assistent. what makes you a good fit?
I am good at reading images and I am detail oriented. I always deliver on time.",I see. can you give an example of a situation where it was difficult to do so?
995,995," Is there anything you want to ask about this job?
Is there an open position in the children's ward? If anything, can I help out there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
996,996," Is there anything you want to ask about this job?
Is there a vacant position in the pediatric ward? If ever, can I help there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
997,997," Is there anything you want to ask about this job?
Is there a job position available in the pediatric ward? If ever, can I help?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
998,998," Is there anything you want to ask about this job?
Is there an open job position in the pediatric ward? If anything, can I help out there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
999,999," Is there anything you want to ask about this job?
Is there a job open in the children's room? If anything, can I help there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1000,1000," Is there anything you want to ask about this job?
Is there a vacant position in the children's room? In any case, can I help?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1001,1001," Is there anything you want to ask about this job?
Is there an open position in the pediatric ward? If nothing else, can I help out there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1002,1002," Is there anything you want to ask about this job?
Is there a vacancy in the children's ward? If anything, can I help there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1003,1003," Is there anything you want to ask about this job?
Is there a vacancy in the pediatric ward? If ever, can I help there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1004,1004," Is there anything you want to ask about this job?
Is there a vacancy in the pediatric ward? If anything, can I help there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1005,1005," Is there anything you want to ask about this job?
Is there a job in the children's ward? If anything, can I help?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1006,1006," Is there anything you want to ask about this job?
Is there a job available in the pediatric ward? If ever, can I help?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1007,1007," Is there anything you want to ask about this job?
Is there a job available in the pediatric ward? If anything, can I help?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1008,1008," Is there anything you want to ask about this job?
Is there a vacant position in the pediatric ward? If anything, can I help there?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1009,1009," Is there anything you want to ask about this job?
Is there a job position available in the pediatric ward? In any case, can I help?"," We have open healthcare assistant jobs for pediatrics, maternity, and geriatrics right now. You will be assigned to the ward that is most relevant to your skills and experience. 
"
1010,1010," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yeah that's ok"," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1011,1011," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes it's good."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1012,1012," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes, this is fine."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1013,1013," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes, that's fine."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1014,1014," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yeah it's good"," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1015,1015," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes, that's OK"," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1016,1016," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes, that's fine"," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1017,1017," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes, it is good."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1018,1018," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
If it is okay."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1019,1019," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yes it is good."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1020,1020," Working as a taxi driver you need to be able to work during different time shifts. Is this okay for you?
Yeah that's fine."," Have you ever worked the night shift before? One of our shifts is between 10 PM-06 AM.
"
1021,1021," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and I've heard from some friends that this is a great job."," Do you have many friends that are working here. 
"
1022,1022," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The pay is good and some friends have told me it is a great place to work."," Do you have many friends that are working here. 
"
1023,1023," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and some friends have told me that this is a great place to work."," Do you have many friends that are working here. 
"
1024,1024," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and I have heard from some friends that this is a great place to work."," Do you have many friends that are working here. 
"
1025,1025," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The pay is good and I have heard friends say it was a great job."," Do you have many friends that are working here. 
"
1026,1026," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and some friends have told me that it is a great job."," Do you have many friends that are working here. 
"
1027,1027," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and I have heard from some friends that this is a great job."," Do you have many friends that are working here. 
"
1028,1028," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The pay is good and some friends have told me it's a great place to work."," Do you have many friends that are working here. 
"
1029,1029," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The pay is good and some friends have told me that it is a great place to work."," Do you have many friends that are working here. 
"
1030,1030," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The pay is good and some friends told me it's a great place to work."," Do you have many friends that are working here. 
"
1031,1031," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and some friends told me this is a great place to work."," Do you have many friends that are working here. 
"
1032,1032," You have applied for the job as a warehouse hand. What do you think is interesting about this work?
The salary is good and I've heard from some friends that this is a great place to work."," Do you have many friends that are working here. 
"
1033,1033," What is your best experience from your previous jobs?
When I build my first engine. 
"," That is impressive. Did it work?
"
1034,1034," What makes you a good fit?
I studied food safety and hygiene standards."," What course did you study?
"
1035,1035," What makes you a good fit?
I studied food safety and sanitation regulations."," What course did you study?
"
1036,1036," What makes you a good fit?
I studied food safety and sanitation."," What course did you study?
"
1037,1037," What makes you a good fit?
I studied food safety and hygiene regulations."," What course did you study?
"
1038,1038," What makes you a good fit?
I studied food safety and hygiene rules."," What course did you study?
"
1039,1039," What makes you a good fit?
I studied food safety and hygiene."," What course did you study?
"
1040,1040," What makes you a good fit?
I studied food security and sanitation."," What course did you study?
"
1041,1041," You have applied for the job as a truck driver. What do you think is interesting about this job?
Driving is my passion and I like trucks."," What is you favorite truck to drive? 
"
1042,1042," You have applied for the job as a truck driver. What do you think is interesting about this job?
Driving is my passion and I love trucks."," What is you favorite truck to drive? 
"
1043,1043," You have applied for the job as a truck driver. What do you think is interesting about this job?
It gives me a steady paycheck and regular delivery schedules."," What is your working schedule in your past job look like?
"
1044,1044," You have applied for the job as a truck driver. What do you think is interesting about this job?
It offers a stable paycheck and regular delivery times for me."," What is your working schedule in your past job look like?
"
1045,1045," You have applied for the job as a truck driver. What do you think is interesting about this job?
He offers me a fixed salary and regular delivery hours."," What is your working schedule in your past job look like?
"
1046,1046," You have applied for the job as a truck driver. What do you think is interesting about this job?
It offers a steady salary and regular delivery schedules for me."," What is your working schedule in your past job look like?
"
1047,1047," You have applied for the job as a truck driver. What do you think is interesting about this job?
This gives me a regular salary and regular delivery schedules."," What is your working schedule in your past job look like?
"
1048,1048," You have applied for the job as a truck driver. What do you think is interesting about this job?
It gives me a steady salary and regular delivery schedules."," What is your working schedule in your past job look like?
"
1049,1049," You have applied for the job as a truck driver. What do you think is interesting about this job?
It gives me a stable paycheck and regular delivery times."," What is your working schedule in your past job look like?
"
1050,1050," You have applied for the job as a truck driver. What do you think is interesting about this job?
It offers me a stable salary and regular delivery times."," What is your working schedule in your past job look like?
"
1051,1051," You have applied for the job as a truck driver. What do you think is interesting about this job?
It offers a stable salary and regular delivery time for me."," What is your working schedule in your past job look like?
"
1052,1052," You have applied for the job as a truck driver. What do you think is interesting about this job?
He offers me a fixed salary and regular delivery times."," What is your working schedule in your past job look like?
"
1053,1053," You have applied for the job as a truck driver. What do you think is interesting about this job?
It offers me a fixed salary and regular delivery schedules."," What is your working schedule in your past job look like?
"
1054,1054," You have applied for the job as a truck driver. What do you think is interesting about this job?
He offers a stable salary and regular delivery hours for me."," What is your working schedule in your past job look like?
"
1055,1055,"
What is your best experience from your previous jobs?
I like to help people. When I was working as a nurse in the hospital, I really felt like I was making a difference in the world.",What type of work did you do in the hospital?
1056,1056,"
What is your best experience from your previous jobs?
I love helping people, so when I worked as a nurse in the hospital I really felt that I was making a difference in the world.",What type of work did you do in the hospital?
1057,1057,"
What is your best experience from your previous jobs?
I like helping people, so when I worked as a nurse in the hospital I really felt that I made a difference in the world.",What type of work did you do in the hospital?
1058,1058,"
What is your best experience from your previous jobs?
I love helping people, so when I worked as a hospital nurse I really felt I made a difference in the world.",What type of work did you do in the hospital?
1059,1059,"
What is your best experience from your previous jobs?
I like helping people. When I worked as a nurse in the hospital, I really felt that I was making a difference in the world.",What type of work did you do in the hospital?
1060,1060,"
What is your best experience from your previous jobs?
I like to help people. When she worked as a nurse in the hospital, she really felt that she was making a difference in the world.",What type of work did you do in the hospital?
1061,1061,"
What is your best experience from your previous jobs?
I love helping people. When I was working as a hospital nurse, I really felt like I was making a difference in the world.",What type of work did you do in the hospital?
1062,1062,"
What is your best experience from your previous jobs?
I love helping people. When I was working as a nurse in the hospital, I really felt like I was making a difference in the world.",What type of work did you do in the hospital?
1063,1063,"
What is your best experience from your previous jobs?
I love helping people, so when I worked as a nurse in the hospital I really felt like I was making a difference in the world.",What type of work did you do in the hospital?
1064,1064,"
What is your best experience from your previous jobs?
I love helping people, so when I worked as a hospital nurse I really felt that I was making a difference in the world.",What type of work did you do in the hospital?
1065,1065,"
What is your best experience from your previous jobs?
I love helping people. When I worked as a nurse, I really felt like I was making a difference in the world.",What type of work did you do in the hospital?
1066,1066,"
What is your best experience from your previous jobs?
I love helping people so when I worked as a hospital nurse I really felt like I was making a difference in the world.",What type of work did you do in the hospital?
1067,1067,"
What is your best experience from your previous jobs?
I love helping people, so when I worked as a nurse in a hospital I really felt like I made a difference in the world.",What type of work did you do in the hospital?
1068,1068,"
Is there anything you want to ask about this job?
To whom will i report?
Your manager will be the cfo. anything else?
How many people work in finance?","There's five people in finance right now, but we might hire more people soon."
1069,1069," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes that is correct. Yes, I worked as a cleaning lady before."," Great! How many years have you worked as a cleaner?
"
1070,1070," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hi, yes it is. Yes, I have worked as a cleaner before."," Great! How many years have you worked as a cleaner?
"
1071,1071," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes, that is correct. Yes, I have previously worked as a cleaner."," Great! How many years have you worked as a cleaner?
"
1072,1072," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hi, yes, that's right. Yes, I have already worked as a cleaner."," Great! How many years have you worked as a cleaner?
"
1073,1073," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes that's correct. Yes, I have worked as a cleaning lady before."," Great! How many years have you worked as a cleaner?
"
1074,1074," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hi, yes that's correct. Yes, I have worked as a cleaning lady before."," Great! How many years have you worked as a cleaner?
"
1075,1075," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes it is. Yes, I used to work as a cleaning lady."," Great! How many years have you worked as a cleaner?
"
1076,1076," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes it is. Yes, I have worked as a cleaner before."," Great! How many years have you worked as a cleaner?
"
1077,1077," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hi, yes it is. Yes, I have already worked as a cleaning lady."," Great! How many years have you worked as a cleaner?
"
1078,1078," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello yes, that's right. Yes, I previously worked as a cleaning lady."," Great! How many years have you worked as a cleaner?
"
1079,1079," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes, that's correct. Yes, I have worked as a cleaner before."," Great! How many years have you worked as a cleaner?
"
1080,1080," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hi, yes that's correct. Yes, I have already worked as a cleaner."," Great! How many years have you worked as a cleaner?
"
1081,1081," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello yes, that's right. Yes, I have already worked as a cleaning lady."," Great! How many years have you worked as a cleaner?
"
1082,1082," You have applied for one of our jobs as a cleaner. Have you previously worked in cleaning?
Hello, yes, it is true. Yes, I have already worked as a cleaner."," Great! How many years have you worked as a cleaner?
"
1083,1083," How long have you worked as a bartender for?
I worked as a bartender for 3 years."," Have you got experience working any different jobs?
"
1084,1084," How long have you worked as a bartender for?
I have worked as a bartender for 3 years."," Have you got experience working any different jobs?
"
1085,1085," How long have you worked as a bartender for?
I have been working as a bartender for 3 years."," Have you got experience working any different jobs?
"
1086,1086," How long have you worked as a bartender for?
I've been a bartender for 3 years."," Have you got experience working any different jobs?
"
1087,1087," Is there anything you want to ask about this job?
What other tasks should I do besides baking pastries?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1088,1088," Is there anything you want to ask about this job?
Besides baking pastries, what other tasks should I expect to take on?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1089,1089," Is there anything you want to ask about this job?
Other than baking cakes, what other tasks should I take on?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1090,1090," Is there anything you want to ask about this job?
Besides baking desserts, what other tasks should I expect to take on?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1091,1091," Is there anything you want to ask about this job?
What other tasks do I have to do besides baking pastries?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1092,1092," Is there anything you want to ask about this job?
What other tasks should I do besides baking cakes?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1093,1093," Is there anything you want to ask about this job?
What other tasks should I do besides baking desserts?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1094,1094," Is there anything you want to ask about this job?
What other tasks should I expect besides baking pastries?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1095,1095," Is there anything you want to ask about this job?
Besides baking cakes, what other tasks should I take on?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1096,1096," Is there anything you want to ask about this job?
Besides baking desserts, what other tasks should I expect to do?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1097,1097," Is there anything you want to ask about this job?
Besides baking cakes, what other tasks should I do?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1098,1098," Is there anything you want to ask about this job?
What other tasks should I expect besides baking desserts?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1099,1099," Is there anything you want to ask about this job?
Besides baking desserts, what other tasks can I expect?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1100,1100," Is there anything you want to ask about this job?
Besides baking desserts, what other tasks should I do?"," Some other tasks that you can potentially take over include mentoring your acquaintances.
"
1101,1101," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I've been on the board of my local soccer club for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1102,1102," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I have been on the board of directors of my local football club for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1103,1103," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I have been on the board of my local soccer club for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1104,1104," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I have been on the board of my local football team for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1105,1105," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I have been on the board of directors of my local football team for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1106,1106," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I've been on the board of my local soccer team for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1107,1107," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I have been on the board of my local soccer team for several years."," That sounds good, but have you had any experience working with others in your profession?
"
1108,1108," What makes you a good fit?
I have a lot of experience in this field and have worked on many different projects."," Interesting, what projects have you worked on before?
"
1109,1109," What makes you a good fit?
I have a lot of experience in the field and have worked on many different projects."," Interesting, what projects have you worked on before?
"
1110,1110,"
What do you think seems fun about this job?
The job description said traveling. I like to see new places and to be in motion.",Yes you would travel quite a lot during parts of the year.
1111,1111,"
What do you think seems fun about this job?
The job description stated that this included travel. i love seeing new places and being on the move.",Yes you would travel quite a lot during parts of the year.
1112,1112,"
What do you think seems fun about this job?
The job description said it included travel. I like to know new places and to be in movement.",Yes you would travel quite a lot during parts of the year.
1113,1113,"
What do you think seems fun about this job?
The job description said it included travel. I love seeing new places and being on the move.",Yes you would travel quite a lot during parts of the year.
1114,1114,"
What do you think seems fun about this job?
The job description said to travel. I love to see new places and be on the move.",Yes you would travel quite a lot during parts of the year.
1115,1115,"
What do you think seems fun about this job?
The job description said traveling. I like to know new places and to be in movement.",Yes you would travel quite a lot during parts of the year.
1116,1116,"
What do you think seems fun about this job?
The job description said travel. I love seeing new places and being on the go.",Yes you would travel quite a lot during parts of the year.
1117,1117,"
What do you think seems fun about this job?
The job description stated that this also included travel. I love seeing new places and being on the move.",Yes you would travel quite a lot during parts of the year.
1118,1118,"
What do you think seems fun about this job?
The job description said this included travel. I love seeing new places and being on the go.",Yes you would travel quite a lot during parts of the year.
1119,1119,"
What do you think seems fun about this job?
The job description stated that this included travel. i love seeing new places and being on the go.",Yes you would travel quite a lot during parts of the year.
1120,1120,"
What do you think seems fun about this job?
The job description stated that it included travel. I like to know new places and to be on the move.",Yes you would travel quite a lot during parts of the year.
1121,1121,"
What do you think seems fun about this job?
The job description said it included travel. I love knowing new places and being on the go.",Yes you would travel quite a lot during parts of the year.
1122,1122,"
What do you think seems fun about this job?
The job description stated that it included travel. I love seeing new places and being on the move.",Yes you would travel quite a lot during parts of the year.
1123,1123,"
What do you think seems fun about this job?
The job description stated that it included travel. I love discovering new places and moving.",Yes you would travel quite a lot during parts of the year.
1124,1124,"
What do you think seems fun about this job?
The job description said it included travel. I love seeing new places and being on the go.",Yes you would travel quite a lot during parts of the year.
1125,1125,"
What makes you fit well as a cook?
I love food and I like to prepare food.",What is your favourite meal to prepare?
1126,1126,"
What makes you fit well as a cook?
I love food and I love to prepare food.",What is your favourite meal to prepare?
1127,1127,"
What makes you fit well as a cook?
I love food and I love preparing food.",What is your favourite meal to prepare?
1128,1128,"
What makes you fit well as a cook?
I love food and I enjoy preparing food.",What is your favourite meal to prepare?
1129,1129,"
What makes you fit well as a cook?
I love food and love to prepare food.",What is your favourite meal to prepare?
1130,1130,"
What did your last employer like most about you?
They thought it was good that I was very well organized, positive and reliable in my work.",Do you take pride in being organized in your work?
1131,1131,"
What did your last employer like most about you?
They liked that I was very organized in my work, positive and reliable.",Do you take pride in being organized in your work?
1132,1132,"
What did your last employer like most about you?
They liked that I was very organized in my work, positive and trustworthy.",Do you take pride in being organized in your work?
1133,1133,"
What did your last employer like most about you?
They appreciated that I was very organized in my work, positive and reliable.",Do you take pride in being organized in your work?
1134,1134,"
What did your last employer like most about you?
They thought it was good that I was very well organized, positive and reliable in my job.",Do you take pride in being organized in your work?
1135,1135,"
What did your last employer like most about you?
They thought it was good that I was very well organized, positive and trustworthy in my work.",Do you take pride in being organized in your work?
1136,1136,"
What did your last employer like most about you?
They thought it was good that I was very organized, positive and trustworthy in my work.",Do you take pride in being organized in your work?
1137,1137,"
What did your last employer like most about you?
They appreciated that I was very organized, positive and reliable in my work.",Do you take pride in being organized in your work?
1138,1138,"
What did your last employer like most about you?
They appreciated that I am very organized in my work, positive and reliable.",Do you take pride in being organized in your work?
1139,1139,"
What did your last employer like most about you?
They appreciated that I was very organized in my work, positive and trustworthy.",Do you take pride in being organized in your work?
1140,1140," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I'm interested in working for your company because I've heard a lot of great things about it."," Great! What have you heard about our company?
"
1141,1141," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I am interested in working for your company because I have heard a lot about it."," Great! What have you heard about our company?
"
1142,1142," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I am interested in working for your company because I have heard a lot of good things about it."," Great! What have you heard about our company?
"
1143,1143," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I'm interested in working for your company because I've heard a lot about it."," Great! What have you heard about our company?
"
1144,1144," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I'm interested in working for your company because I've heard a lot of good things about it."," Great! What have you heard about our company?
"
1145,1145," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I'm interested in working for your company because I've heard so many good things about it."," Great! What have you heard about our company?
"
1146,1146," You have applied for the job as a Taxi Driver. What makes you interested in working for our company?
I am interested in working for your company because I have heard so much about it."," Great! What have you heard about our company?
"
1147,1147," Working as a security guard you need to be able to work in a pair together with a colleague. Does this work for you?
Yes, I am a sociable person and enjoy working with people."," It is a bonus if you get to know the client aswell, does this work for you?
"
1148,1148," Working as a security guard you need to be able to work in a pair together with a colleague. Does this work for you?
Yes, I am a sociable person and I like working with people."," It is a bonus if you get to know the client aswell, does this work for you?
"
1149,1149," Working as a security guard you need to be able to work in a pair together with a colleague. Does this work for you?
Yes, I am a sociable person and I like to work with people."," It is a bonus if you get to know the client aswell, does this work for you?
"
1150,1150," Working as a security guard you need to be able to work in a pair together with a colleague. Does this work for you?
Yes, I am a sociable person and I enjoy working with people."," It is a bonus if you get to know the client aswell, does this work for you?
"
1151,1151,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I am strong, but I assume that I will work with a colleague.",Are you prepared to work full time or part time?
1152,1152,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes I am strong but I guess I will work with a colleague.",Are you prepared to work full time or part time?
1153,1153,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I am strong, but I guess I will work together with a colleague.",Are you prepared to work full time or part time?
1154,1154,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I am strong but I assume that I will work together with a colleague.",Are you prepared to work full time or part time?
1155,1155,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I am strong, but I guess I will work with a colleague.",Are you prepared to work full time or part time?
1156,1156,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I am strong, but I assume I will work with a colleague.",Are you prepared to work full time or part time?
1157,1157,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes I am strong but I think I will work with a colleague.",Are you prepared to work full time or part time?
1158,1158,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I'm strong but I guess I'll be working with a colleague.",Are you prepared to work full time or part time?
1159,1159,"
I see you have long experience of working in hospitals. how do you describe your personality?
I am kind and caring. i am considerate towards patients and detail oriented.
This job can be quite heavy, are you physically prepared for this?
Yes, I am strong, but I imagine that I will work together with a colleague.",Are you prepared to work full time or part time?
1160,1160,"
What do you think seems fun about this job?
The location is really good. I live only five minutes away.",Yes it's a good location. where do you live?
1161,1161,"
What do you think seems fun about this job?
The location is really good. I live only five minutes.",Yes it's a good location. where do you live?
1162,1162,"
What do you think seems fun about this job?
The location is really good. I live just five minutes away.",Yes it's a good location. where do you live?
1163,1163,"
What do you think seems fun about this job?
The location is really good. I only live five minutes.",Yes it's a good location. where do you live?
1164,1164,"
What do you think seems fun about this job?
The location is really good. I only live for five minutes.",Yes it's a good location. where do you live?
1165,1165,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who will I report to?",Your manager will the cfo. anything else?
1166,1166,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who do I report to?",Your manager will the cfo. anything else?
1167,1167,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who do I contact?",Your manager will the cfo. anything else?
1168,1168,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Whom should I inform?",Your manager will the cfo. anything else?
1169,1169,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who should I report to?",Your manager will the cfo. anything else?
1170,1170," You have applied for the job as a truck driver. What do you think is interesting about this job?
I like to drive long roads."," How long did you drive on a day on your past job? (if any)
"
